snapshot_date,chain_name,change_type,blocked_reason,source_type,source_url,enabled,chain_code
2026-03-14,山梨さえき（おかじま）,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,山梨さえき（セルバ）,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,岸和田カンカンベイサイドモール,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,島忠ホームズ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,庄や,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,成城石井,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,掌,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,文化食堂,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,新千歳空港,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,新鮮食材キャッシュ＆キャリー昭和,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,日の出本舗,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,日吉東急アベニュー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,日高屋,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,星のなる木,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,月の宴,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,月夜のたぬき,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,有隣堂,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,杏林堂薬局/杏林堂スーパードラッグストア,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,来来軒,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東京さえき,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東京タワー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東光ストア,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東急ストア,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東急フードショー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東急フードショースライス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東急百貨店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,東武百貨店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,松のや,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,洋服の青山,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,海都,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,渋谷ヒカリエShinQs,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,濱焼北海道魚萬,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,焼肉の和民,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,焼鳥日高,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,牛たん徳茂,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
